,0,2020-08-10 00:00:00,2020-08-11 00:00:00,2020-08-12 00:00:00,2020-08-13 00:00:00,2020-08-14 00:00:00,2020-08-15 00:00:00,2020-08-16 00:00:00
945,946,1.23,0.8280000000000001,0.9639200000000001,1.2245392,1.171483904,1.6182597990399998,1.1727004838399997
946,947,1.23,0.5640000000000001,0.66296,0.8453296,0.7467691520000002,1.6182597990399998,0.94455309184
947,948,1.23,0.708,0.8271199999999999,1.0521712,0.978431744,1.6182597990399998,1.0689971238399998
948,949,1.23,1.116,1.2922399999999998,1.6382224,1.634809088,1.6182597990399998,1.4215885478399999
949,950,1.23,0.72,0.8407999999999999,1.069408,0.99773696,1.6182597990399998,1.07936745984
950,951,1.23,1.1640000000000001,1.3469599999999995,1.7071695999999996,1.7120299519999995,1.6182597990399998,1.4630698918399998
951,952,1.23,1.1520000000000001,1.3332799999999998,1.6899327999999998,1.692724736,1.6182597990399998,1.4526995558399998
952,953,1.23,0.708,0.8271199999999999,1.0521712,0.978431744,1.6182597990399998,1.0689971238399998
953,954,1.23,0.6239999999999999,0.7313599999999998,0.9315135999999996,0.8432952319999998,1.6182597990399998,0.9964047718399999
954,955,1.23,1.104,1.2785599999999997,1.6209855999999996,1.6155038719999997,1.6182597990399998,1.4112182118399998
955,956,1.23,1.08,1.2512,1.586512,1.5768934400000003,1.6182597990399998,1.39047753984
956,957,1.23,0.6719999999999999,0.7860799999999999,1.0004608,0.920516096,1.6182597990399998,1.03788611584
957,958,1.23,0.8879999999999999,1.0323200000000001,1.3107232,1.268009984,1.6182597990399998,1.2245521638399999
958,959,1.23,0.708,0.8271199999999999,1.0521712,0.978431744,1.6182597990399998,1.0689971238399998
959,960,1.23,0.46799999999999997,0.55352,0.7074351999999999,0.5923274239999999,1.6182597990399998,0.8615904038400001
960,961,1.23,0.43200000000000005,0.5124799999999999,0.6557247999999999,0.534411776,1.6182597990399998,0.8304793958399999
961,962,1.23,0.708,0.8271199999999999,1.0521712,0.978431744,1.6182597990399998,1.0689971238399998
962,963,1.23,0.8639999999999999,1.0049599999999996,1.2762495999999997,1.2293995519999998,1.6182597990399998,1.2038114918399996
963,964,1.23,0.8639999999999999,1.0049599999999996,1.2762495999999997,1.2293995519999998,1.6182597990399998,1.2038114918399996
964,965,1.23,0.6359999999999999,0.7450399999999998,0.9487503999999998,0.8626004479999998,1.6182597990399998,1.0067751078399998
965,966,1.23,1.176,1.3606399999999998,1.7244064,1.7313351680000002,1.6182597990399998,1.47344022784
966,967,1.23,0.43200000000000005,0.5124799999999999,0.6557247999999999,0.534411776,1.6182597990399998,0.8304793958399999
967,968,1.23,0.444,0.5261600000000001,0.6729615999999999,0.553716992,1.6182597990399998,0.84084973184
968,969,1.23,0.696,0.8134399999999999,1.0349344,0.959126528,1.6182597990399998,1.05862678784
969,970,1.23,0.8160000000000001,0.95024,1.2073024,1.152178688,1.6182597990399998,1.1623301478399999
970,971,1.23,0.4920000000000001,0.5808800000000001,0.7419088000000001,0.6309378560000003,1.6182597990399998,0.8823310758399999
971,972,1.23,0.42,0.4988,0.6384879999999999,0.51510656,1.6182597990399998,0.82010905984
972,973,1.23,0.444,0.5261600000000001,0.6729615999999999,0.553716992,1.6182597990399998,0.84084973184
973,974,1.23,0.912,1.0596799999999995,1.3451967999999996,1.3066204159999997,1.6182597990399998,1.2452928358399997
974,975,1.23,0.8280000000000001,0.9639200000000001,1.2245392,1.171483904,1.6182597990399998,1.1727004838399997
975,976,1.23,0.972,1.12808,1.4313808000000001,1.4031464960000002,1.6182597990399998,1.29714451584
976,977,1.23,1.224,1.41536,1.7933536,1.8085560319999998,1.6182597990399998,1.5149215718400002
977,978,1.23,0.768,0.8955200000000001,1.1383552,1.074957824,1.6182597990399998,1.12084880384
978,979,1.23,0.708,0.8271199999999999,1.0521712,0.978431744,1.6182597990399998,1.0689971238399998
979,980,1.23,0.8759999999999999,1.0186399999999998,1.2934863999999997,1.248704768,1.6182597990399998,1.2141818278399998
980,981,1.23,0.912,1.0596799999999995,1.3451967999999996,1.3066204159999997,1.6182597990399998,1.2452928358399997
981,982,1.23,0.504,0.5945600000000001,0.7591456,0.6502430720000001,1.6182597990399998,0.89270141184
982,983,1.23,1.092,1.2648799999999998,1.6037487999999998,1.596198656,1.6182597990399998,1.40084787584
983,984,1.23,0.8879999999999999,1.0323200000000001,1.3107232,1.268009984,1.6182597990399998,1.2245521638399999
984,985,1.23,1.176,1.3606399999999998,1.7244064,1.7313351680000002,1.6182597990399998,1.47344022784
985,986,1.23,0.8519999999999999,0.9912799999999998,1.2590127999999998,1.210094336,1.6182597990399998,1.1934411558399998
986,987,1.23,0.48,0.5672,0.7246720000000001,0.6116326400000001,1.6182597990399998,0.87196073984
987,988,1.23,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,1.0171454438399998
988,989,1.23,0.792,0.9228799999999999,1.1728288,1.1135682560000002,1.6182597990399998,1.1415894758400003
989,990,1.23,0.5880000000000001,0.6903199999999999,0.8798032000000001,0.7853795840000002,1.6182597990399998,0.96529376384
990,991,1.23,0.7440000000000001,0.8681599999999999,1.1038816,1.036347392,1.6182597990399998,1.10010813184
991,992,1.23,0.732,0.8544799999999999,1.0866448,1.017042176,1.6182597990399998,1.0897377958399999
992,993,1.23,0.948,1.1007200000000001,1.3969072,1.3645360640000002,1.6182597990399998,1.27640384384
993,994,1.23,0.6839999999999999,0.7997599999999999,1.0176976,0.939821312,1.6182597990399998,1.04825645184
994,995,1.23,0.804,0.9365600000000001,1.1900656,1.1328734720000002,1.6182597990399998,1.1519598118399998
995,996,1.23,0.5640000000000001,0.66296,0.8453296,0.7467691520000002,1.6182597990399998,0.94455309184
996,997,1.23,1.2,1.3880000000000001,1.75888,1.7699456000000002,1.6182597990399998,1.49418089984
997,998,1.23,1.068,1.2375200000000002,1.5692752,1.557588224,1.6182597990399998,1.38010720384
998,999,1.23,0.6239999999999999,0.7313599999999998,0.9315135999999996,0.8432952319999998,1.6182597990399998,0.9964047718399999
999,1000,1.23,0.6359999999999999,0.7450399999999998,0.9487503999999998,0.8626004479999998,1.6182597990399998,1.0067751078399998
1000,1001,1.23,1.08,1.2512,1.586512,1.5768934400000003,1.6182597990399998,1.39047753984
1001,1002,1.23,0.8160000000000001,0.95024,1.2073024,1.152178688,1.6182597990399998,1.1623301478399999
1002,1003,1.23,0.732,0.8544799999999999,1.0866448,1.017042176,1.6182597990399998,1.0897377958399999
1003,1004,1.23,0.5880000000000001,0.6903199999999999,0.8798032000000001,0.7853795840000002,1.6182597990399998,0.96529376384
1004,1005,1.23,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,1.6182597990399998,0.95492342784
1005,1006,1.23,1.116,1.2922399999999998,1.6382224,1.634809088,1.6182597990399998,1.4215885478399999
1006,1007,1.23,0.5880000000000001,0.6903199999999999,0.8798032000000001,0.7853795840000002,1.6182597990399998,0.96529376384
1007,1008,1.23,0.72,0.8407999999999999,1.069408,0.99773696,1.6182597990399998,1.07936745984
1008,1009,1.23,0.72,0.8407999999999999,1.069408,0.99773696,1.6182597990399998,1.07936745984
1009,1010,1.23,1.02,1.1828,1.500328,1.48036736,1.6182597990399998,1.3386258598399998
1010,1011,1.23,0.804,0.9365600000000001,1.1900656,1.1328734720000002,1.6182597990399998,1.1519598118399998
1011,1012,1.23,0.924,1.07336,1.3624336000000001,1.325925632,1.6182597990399998,1.25566317184
1012,1013,1.23,0.912,1.0596799999999995,1.3451967999999996,1.3066204159999997,1.6182597990399998,1.2452928358399997
1013,1014,1.23,1.176,1.3606399999999998,1.7244064,1.7313351680000002,1.6182597990399998,1.47344022784
1014,1015,1.23,0.696,0.8134399999999999,1.0349344,0.959126528,1.6182597990399998,1.05862678784
1015,1016,1.23,0.528,0.62192,0.7936192000000001,0.6888535040000001,1.6182597990399998,0.91344208384
1016,1017,1.23,0.4920000000000001,0.5808800000000001,0.7419088000000001,0.6309378560000003,1.6182597990399998,0.8823310758399999
1017,1018,1.23,0.6719999999999999,0.7860799999999999,1.0004608,0.920516096,1.6182597990399998,1.03788611584
1018,1019,1.23,0.6359999999999999,0.7450399999999998,0.9487503999999998,0.8626004479999998,1.6182597990399998,1.0067751078399998
1019,1020,1.23,0.43200000000000005,0.5124799999999999,0.6557247999999999,0.534411776,1.6182597990399998,0.8304793958399999
1020,1021,1.23,0.792,0.9228799999999999,1.1728288,1.1135682560000002,1.6182597990399998,1.1415894758400003
1021,1022,1.23,0.8879999999999999,1.0323200000000001,1.3107232,1.268009984,1.6182597990399998,1.2245521638399999
1022,1023,1.23,0.696,0.8134399999999999,1.0349344,0.959126528,1.6182597990399998,1.05862678784
1023,1024,1.23,1.044,1.2101600000000001,1.5348016000000002,1.5189777920000005,1.6182597990399998,1.3593665318400001
1024,1025,1.23,0.456,0.53984,0.6901984,0.5730222079999999,1.6182597990399998,0.8512200678399999
1025,1026,1.23,0.696,0.8134399999999999,1.0349344,0.959126528,1.6182597990399998,1.05862678784
1026,1027,1.23,0.768,0.8955200000000001,1.1383552,1.074957824,1.6182597990399998,1.12084880384
1027,1028,1.23,0.552,0.64928,0.8280928,0.7274639360000001,1.6182597990399998,0.9341827558399999
1028,1029,1.23,0.792,0.9228799999999999,1.1728288,1.1135682560000002,1.6182597990399998,1.1415894758400003
1029,1030,1.23,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,1.0171454438399998
1030,1031,1.23,0.768,0.8955200000000001,1.1383552,1.074957824,1.6182597990399998,1.12084880384
1031,1032,1.23,1.2,1.3880000000000001,1.75888,1.7699456000000002,1.6182597990399998,1.49418089984
1032,1033,1.23,0.696,0.8134399999999999,1.0349344,0.959126528,1.6182597990399998,1.05862678784
1033,1034,1.23,0.444,0.5261600000000001,0.6729615999999999,0.553716992,1.6182597990399998,0.84084973184
1034,1035,1.23,1.14,1.3196,1.672696,1.6734195200000002,1.6182597990399998,1.4423292198400002
1035,1036,1.23,0.6239999999999999,0.7313599999999998,0.9315135999999996,0.8432952319999998,1.6182597990399998,0.9964047718399999
1036,1037,1.23,0.456,0.53984,0.6901984,0.5730222079999999,1.6182597990399998,0.8512200678399999
1037,1038,1.23,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.6182597990399998,1.2660335078399998
1038,1039,1.23,0.43200000000000005,0.5124799999999999,0.6557247999999999,0.534411776,1.6182597990399998,0.8304793958399999
1039,1040,1.23,0.444,0.5261600000000001,0.6729615999999999,0.553716992,1.6182597990399998,0.84084973184
1040,1041,1.23,0.516,0.60824,0.7763824,0.6695482880000001,1.6182597990399998,0.90307174784
1041,1042,1.23,0.8400000000000001,0.9776,1.241776,1.1907891200000005,1.6182597990399998,1.18307081984
1042,1043,1.23,0.78,0.9092,1.155592,1.0942630400000002,1.6182597990399998,1.13121913984
1043,1044,1.23,0.912,1.0596799999999995,1.3451967999999996,1.3066204159999997,1.6182597990399998,1.2452928358399997
1044,1045,1.23,0.8400000000000001,0.9776,1.241776,1.1907891200000005,1.6182597990399998,1.18307081984
1045,1046,1.23,0.8639999999999999,1.0049599999999996,1.2762495999999997,1.2293995519999998,1.6182597990399998,1.2038114918399996
1046,1047,1.23,0.792,0.9228799999999999,1.1728288,1.1135682560000002,1.6182597990399998,1.1415894758400003
1047,1048,1.23,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,1.6182597990399998,0.95492342784
1048,1049,1.23,0.732,0.8544799999999999,1.0866448,1.017042176,1.6182597990399998,1.0897377958399999
1049,1050,1.23,1.212,1.4016799999999998,1.7761167999999998,1.789250816,1.6182597990399998,1.50455123584
1050,1051,1.23,0.9840000000000001,1.14176,1.4486176000000002,1.4224517120000002,1.6182597990399998,1.30751485184
1051,1052,1.23,0.516,0.60824,0.7763824,0.6695482880000001,1.6182597990399998,0.90307174784
1052,1053,1.23,1.1520000000000001,1.3332799999999998,1.6899327999999998,1.692724736,1.6182597990399998,1.4526995558399998
1053,1054,1.23,1.056,1.22384,1.5520383999999998,1.5382830080000005,1.6182597990399998,1.3697368678400001
1054,1055,1.23,0.8280000000000001,0.9639200000000001,1.2245392,1.171483904,1.6182597990399998,1.1727004838399997
1055,1056,1.23,0.504,0.5945600000000001,0.7591456,0.6502430720000001,1.6182597990399998,0.89270141184
1056,1057,1.23,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,1.6182597990399998,0.95492342784
1057,1058,1.23,0.48,0.5672,0.7246720000000001,0.6116326400000001,1.6182597990399998,0.87196073984
1058,1059,1.23,0.516,0.60824,0.7763824,0.6695482880000001,1.6182597990399998,0.90307174784
1059,1060,1.23,1.188,1.3743199999999998,1.7416431999999995,1.750640384,1.6182597990399998,1.4838105638399999
1060,1061,1.23,0.444,0.5261600000000001,0.6729615999999999,0.553716992,1.6182597990399998,0.84084973184
1061,1062,1.23,1.128,1.3059199999999995,1.6554591999999997,1.6541143040000001,1.6182597990399998,1.43195888384
1062,1063,1.23,1.068,1.2375200000000002,1.5692752,1.557588224,1.6182597990399998,1.38010720384
1063,1064,1.23,1.14,1.3196,1.672696,1.6734195200000002,1.6182597990399998,1.4423292198400002
1064,1065,1.23,0.48,0.5672,0.7246720000000001,0.6116326400000001,1.6182597990399998,0.87196073984
1065,1066,1.23,1.188,1.3743199999999998,1.7416431999999995,1.750640384,1.6182597990399998,1.4838105638399999
1066,1067,1.23,1.032,1.19648,1.5175648000000002,1.499672576,1.6182597990399998,1.34899619584
1067,1068,1.23,0.8639999999999999,1.0049599999999996,1.2762495999999997,1.2293995519999998,1.6182597990399998,1.2038114918399996
1068,1069,1.23,0.8879999999999999,1.0323200000000001,1.3107232,1.268009984,1.6182597990399998,1.2245521638399999
1069,1070,1.23,0.54,0.6356,0.8108560000000001,0.7081587200000001,1.6182597990399998,0.9238124198400001
1070,1071,1.23,0.7440000000000001,0.8681599999999999,1.1038816,1.036347392,1.6182597990399998,1.10010813184
1071,1072,1.23,0.9840000000000001,1.14176,1.4486176000000002,1.4224517120000002,1.6182597990399998,1.30751485184
1072,1073,1.23,1.14,1.3196,1.672696,1.6734195200000002,1.6182597990399998,1.4423292198400002
1073,1074,1.23,0.48,0.5672,0.7246720000000001,0.6116326400000001,1.6182597990399998,0.87196073984
1074,1075,1.23,0.8280000000000001,0.9639200000000001,1.2245392,1.171483904,1.6182597990399998,1.1727004838399997
1075,1076,1.23,0.8639999999999999,1.0049599999999996,1.2762495999999997,1.2293995519999998,1.6182597990399998,1.2038114918399996
1076,1077,1.23,0.708,0.8271199999999999,1.0521712,0.978431744,1.6182597990399998,1.0689971238399998
1077,1078,1.23,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,1.0171454438399998
1078,1079,1.23,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.6182597990399998,1.2660335078399998
1079,1080,1.23,0.996,1.15544,1.4658544,1.4417569280000002,1.6182597990399998,1.31788518784
1080,1081,1.23,0.78,0.9092,1.155592,1.0942630400000002,1.6182597990399998,1.13121913984
1081,1082,1.23,1.092,1.2648799999999998,1.6037487999999998,1.596198656,1.6182597990399998,1.40084787584
1082,1083,1.23,1.116,1.2922399999999998,1.6382224,1.634809088,1.6182597990399998,1.4215885478399999
1083,1084,1.23,0.804,0.9365600000000001,1.1900656,1.1328734720000002,1.6182597990399998,1.1519598118399998
1084,1085,1.23,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,1.0171454438399998
1085,1086,1.23,0.444,0.5261600000000001,0.6729615999999999,0.553716992,1.6182597990399998,0.84084973184
1086,1087,1.23,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.6182597990399998,1.2660335078399998
1087,1088,1.23,0.456,0.53984,0.6901984,0.5730222079999999,1.6182597990399998,0.8512200678399999
1088,1089,1.23,0.42,0.4988,0.6384879999999999,0.51510656,1.6182597990399998,0.82010905984
1089,1090,1.23,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.6182597990399998,1.2660335078399998
1090,1091,1.23,1.116,1.2922399999999998,1.6382224,1.634809088,1.6182597990399998,1.4215885478399999
1091,1092,1.23,0.912,1.0596799999999995,1.3451967999999996,1.3066204159999997,1.6182597990399998,1.2452928358399997
1092,1093,1.23,0.552,0.64928,0.8280928,0.7274639360000001,1.6182597990399998,0.9341827558399999
1093,1094,1.23,0.732,0.8544799999999999,1.0866448,1.017042176,1.6182597990399998,1.0897377958399999
1094,1095,1.23,0.732,0.8544799999999999,1.0866448,1.017042176,1.6182597990399998,1.0897377958399999
1095,1096,1.23,0.6359999999999999,0.7450399999999998,0.9487503999999998,0.8626004479999998,1.6182597990399998,1.0067751078399998
1096,1097,1.23,0.516,0.60824,0.7763824,0.6695482880000001,1.6182597990399998,0.90307174784
1097,1098,1.23,0.912,1.0596799999999995,1.3451967999999996,1.3066204159999997,1.6182597990399998,1.2452928358399997
1098,1099,1.23,0.6239999999999999,0.7313599999999998,0.9315135999999996,0.8432952319999998,1.6182597990399998,0.9964047718399999
1099,1100,1.23,0.516,0.60824,0.7763824,0.6695482880000001,1.6182597990399998,0.90307174784
1100,1101,1.23,0.804,0.9365600000000001,1.1900656,1.1328734720000002,1.6182597990399998,1.1519598118399998
1101,1102,1.23,1.116,1.2922399999999998,1.6382224,1.634809088,1.6182597990399998,1.4215885478399999
1102,1103,1.23,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,1.0171454438399998
1103,1104,1.23,0.8160000000000001,0.95024,1.2073024,1.152178688,1.6182597990399998,1.1623301478399999
1104,1105,1.23,0.8280000000000001,0.9639200000000001,1.2245392,1.171483904,1.6182597990399998,1.1727004838399997
1105,1106,1.23,1.128,1.3059199999999995,1.6554591999999997,1.6541143040000001,1.6182597990399998,1.43195888384
1106,1107,1.23,1.128,1.3059199999999995,1.6554591999999997,1.6541143040000001,1.6182597990399998,1.43195888384
1107,1108,1.23,0.528,0.62192,0.7936192000000001,0.6888535040000001,1.6182597990399998,0.91344208384
1108,1109,1.23,0.8999999999999999,1.0459999999999998,1.3279599999999998,1.2873152,1.6182597990399998,1.23492249984
1109,1110,1.23,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,1.6182597990399998,0.95492342784
1110,1111,1.23,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,1.6182597990399998,0.95492342784
1111,1112,1.23,1.212,1.4016799999999998,1.7761167999999998,1.789250816,1.6182597990399998,1.50455123584
1112,1113,1.23,0.996,1.15544,1.4658544,1.4417569280000002,1.6182597990399998,1.31788518784
1113,1114,1.23,0.43200000000000005,0.5124799999999999,0.6557247999999999,0.534411776,1.6182597990399998,0.8304793958399999
1114,1115,1.23,0.8400000000000001,0.9776,1.241776,1.1907891200000005,1.6182597990399998,1.18307081984
1115,1116,1.23,0.42,0.4988,0.6384879999999999,0.51510656,1.6182597990399998,0.82010905984
1116,1117,1.23,0.768,0.8955200000000001,1.1383552,1.074957824,1.6182597990399998,1.12084880384
1117,1118,1.23,0.8639999999999999,1.0049599999999996,1.2762495999999997,1.2293995519999998,1.6182597990399998,1.2038114918399996
1118,1119,1.23,1.176,1.3606399999999998,1.7244064,1.7313351680000002,1.6182597990399998,1.47344022784
1119,1120,0.8,0.6599999999999999,0.7723999999999999,0.983224,0.90121088,1.6182597990399998,0.9558491131733332
1120,1121,1.03,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.6182597990399998,1.2327001745066666
1121,1122,1.15,1.08,1.2512,1.586512,1.5768934400000003,1.6182597990399998,1.3771442065066666
1122,1123,0.64,0.46799999999999997,0.55352,0.7074351999999999,0.5923274239999999,1.6182597990399998,0.7632570705066667
1123,1124,1.25,1.2,1.3880000000000001,1.75888,1.7699456000000002,1.6182597990399998,1.4975142331733335
1124,1125,0.79,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,0.9438121105066665
1125,1126,0.66,0.4920000000000001,0.5808800000000001,0.7419088000000001,0.6309378560000003,1.6182597990399998,0.7873310758400001
1126,1127,1.03,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.6182597990399998,1.2327001745066666
1127,1128,0.8300000000000001,0.696,0.8134399999999999,1.0349344,0.959126528,1.6182597990399998,0.9919601211733332
1128,1129,1.0,0.8999999999999999,1.0459999999999998,1.3279599999999998,1.2873152,1.6182597990399998,1.1965891665066666
1129,1130,0.92,0.804,0.9365600000000001,1.1900656,1.1328734720000002,1.6182597990399998,1.1002931451733333
1130,1131,1.22,1.1640000000000001,1.3469599999999995,1.7071695999999996,1.7120299519999995,1.6182597990399998,1.461403225173333
1131,1132,1.25,1.2,1.3880000000000001,1.75888,1.7699456000000002,1.6182597990399998,1.4975142331733335
1132,1133,1.14,1.068,1.2375200000000002,1.5692752,1.557588224,1.6182597990399998,1.36510720384
1133,1134,0.97,0.8639999999999999,1.0049599999999996,1.2762495999999997,1.2293995519999998,1.6182597990399998,1.1604781585066664
1134,1135,1.25,1.2,1.3880000000000001,1.75888,1.7699456000000002,1.6182597990399998,1.4975142331733335
1135,1136,1.11,1.032,1.19648,1.5175648000000002,1.499672576,1.6182597990399998,1.32899619584
1136,1137,0.77,0.6239999999999999,0.7313599999999998,0.9315135999999996,0.8432952319999998,1.6182597990399998,0.9197381051733332
1137,1138,0.96,0.8519999999999999,0.9912799999999998,1.2590127999999998,1.210094336,1.6182597990399998,1.1484411558399998
1138,1139,0.79,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,0.9438121105066665
1139,1140,0.79,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,1.6182597990399998,0.9438121105066665
1140,1141,0.94,0.8280000000000001,0.9639200000000001,1.2245392,1.171483904,1.6182597990399998,1.1243671505066666
1141,1142,0.89,0.768,0.8955200000000001,1.1383552,1.074957824,1.6182597990399998,1.064182137173333
1142,1143,0.8200000000000001,0.6839999999999999,0.7997599999999999,1.0176976,0.939821312,1.6182597990399998,0.9799231185066666
1143,1144,0.61,0.43200000000000005,0.5124799999999999,0.6557247999999999,0.534411776,1.6182597990399998,0.7271460625066665
1144,1145,0.62,0.444,0.5261600000000001,0.6729615999999999,0.553716992,1.6182597990399998,0.7391830651733332
1145,1146,0.86,0.732,0.8544799999999999,1.0866448,1.017042176,1.6182597990399998,1.0280711291733333
1146,1147,0.85,0.72,0.8407999999999999,1.069408,0.99773696,1.6182597990399998,1.0160341265066666
1147,1148,1.07,0.9840000000000001,1.14176,1.4486176000000002,1.4224517120000002,1.6182597990399998,1.2808481851733333
1148,1149,1.06,0.972,1.12808,1.4313808000000001,1.4031464960000002,1.6182597990399998,1.2688111825066666
1149,1150,1.08,0.996,1.15544,1.4658544,1.4417569280000002,1.6182597990399998,1.29288518784
1150,1151,1.27,1.224,1.41536,1.7933536,1.8085560319999998,1.6182597990399998,1.5215882385066666
1151,1152,0.88,0.7559999999999999,0.88184,1.1211183999999998,1.0556526080000002,1.6182597990399998,1.0521451345066666
1152,1153,0.66,0.4920000000000001,0.5808800000000001,0.7419088000000001,0.6309378560000003,1.6182597990399998,0.7873310758400001
1153,1154,0.65,0.48,0.5672,0.7246720000000001,0.6116326400000001,1.6182597990399998,0.7752940731733333
1154,1155,1.0,0.8999999999999999,1.0459999999999998,1.3279599999999998,1.2873152,1.6182597990399998,1.1965891665066666
1155,1156,0.73,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,1.6182597990399998,0.8715900945066667
1156,1157,1.26,1.212,1.4016799999999998,1.7761167999999998,1.789250816,1.6182597990399998,1.50955123584
1157,1158,0.99,0.8879999999999999,1.0323200000000001,1.3107232,1.268009984,1.6182597990399998,1.18455216384
1158,1159,1.28,1.236,1.42904,1.8105904,1.8278612480000005,1.6182597990399998,1.5336252411733335
1159,1160,1.13,1.056,1.22384,1.5520383999999998,1.5382830080000005,1.6182597990399998,1.3530702011733335
1160,1161,0.6900000000000001,0.528,0.62192,0.7936192000000001,0.6888535040000001,0.65840445952,0.6634661939200001
1161,1162,0.89,0.768,0.8955200000000001,1.1383552,1.074957824,1.0947023411199996,0.9769225608533332
1162,1163,0.88,0.7559999999999999,0.88184,1.1211183999999998,1.0556526080000002,1.0728874470400005,0.9612497425066667
1163,1164,0.73,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,0.7456640358400001,0.7261574673066667
1164,1165,0.79,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,0.8765534003200001,0.8201943773866666
1165,1166,0.67,0.504,0.5945600000000001,0.7591456,0.6502430720000001,0.6147746713600001,0.6321205572266667
1166,1167,0.6,0.42,0.4988,0.6384879999999999,0.51510656,0.4620704128,0.5224108288000001
1167,1168,1.12,1.044,1.2101600000000001,1.5348016000000002,1.5189777920000005,1.5964449049600002,1.3373973828266668
1168,1169,1.08,0.996,1.15544,1.4658544,1.4417569280000002,1.5091853286399999,1.27470610944
1169,1170,1.21,1.1520000000000001,1.3332799999999998,1.6899327999999998,1.692724736,1.79277895168,1.4784527479466665
1170,1171,1.27,1.224,1.41536,1.7933536,1.8085560319999998,1.92366831616,1.5724896580266667
1171,1172,0.96,0.8519999999999999,0.9912799999999998,1.2590127999999998,1.210094336,1.24740659968,1.08663228928
1172,1173,0.74,0.5880000000000001,0.6903199999999999,0.8798032000000001,0.7853795840000002,0.7674789299200001,0.7418302856533333
1173,1174,1.03,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.4001108582399997,1.1963420177066666
1174,1175,0.78,0.6359999999999999,0.7450399999999998,0.9487503999999998,0.8626004479999998,0.8547385062399997,0.8045215590399999
1175,1176,0.88,0.7559999999999999,0.88184,1.1211183999999998,1.0556526080000002,1.0728874470400005,0.9612497425066667
1176,1177,1.27,1.224,1.41536,1.7933536,1.8085560319999998,1.92366831616,1.5724896580266667
1177,1178,0.86,0.732,0.8544799999999999,1.0866448,1.017042176,1.0292576588800002,0.9299041058133334
1178,1179,0.73,0.5760000000000001,0.6766399999999999,0.8625664000000001,0.7660743680000002,0.7456640358400001,0.7261574673066667
1179,1180,0.8200000000000001,0.6839999999999999,0.7997599999999999,1.0176976,0.939821312,0.94199808256,0.8672128324266666
1180,1181,0.91,0.792,0.9228799999999999,1.1728288,1.1135682560000002,1.1383321292800002,1.0082681975466667
1181,1182,0.88,0.7559999999999999,0.88184,1.1211183999999998,1.0556526080000002,1.0728874470400005,0.9612497425066667
1182,1183,0.88,0.7559999999999999,0.88184,1.1211183999999998,1.0556526080000002,1.0728874470400005,0.9612497425066667
1183,1184,1.29,1.248,1.44272,1.8278272,1.847166464,1.96729810432,1.6038352947199999
1184,1185,0.72,0.5640000000000001,0.66296,0.8453296,0.7467691520000002,0.7238491417600001,0.7104846489600001
1185,1186,0.95,0.8400000000000001,0.9776,1.241776,1.1907891200000005,1.2255917056000003,1.0709594709333334
1186,1187,1.25,1.2,1.3880000000000001,1.75888,1.7699456000000002,1.880038528,1.5411440213333334
1187,1188,0.9,0.78,0.9092,1.155592,1.0942630400000002,1.1165172352,0.9925953792
1188,1189,0.64,0.46799999999999997,0.55352,0.7074351999999999,0.5923274239999999,0.54932998912,0.5851021021866667
1189,1190,1.28,1.236,1.42904,1.8105904,1.8278612480000005,1.9454832102400001,1.5881624763733335
1190,1191,1.17,1.104,1.2785599999999997,1.6209855999999996,1.6155038719999997,1.705519375359999,1.4157614745599998
1191,1192,1.29,1.248,1.44272,1.8278272,1.847166464,1.96729810432,1.6038352947199999
1192,1193,1.03,0.936,1.0870399999999998,1.3796703999999995,1.3452308480000001,1.4001108582399997,1.1963420177066666
1193,1194,0.79,0.6479999999999999,0.7587199999999998,0.9659871999999998,0.881905664,0.8765534003200001,0.8201943773866666
