Stock Index,Stock Price
AD530,611.9143730512591
AD531,417.71530364178375
AD532,376.4934407680548
AD533,552.0289304196817
AD534,530.2227446755961
AD535,634.0463661256105
AD536,278.220122933749
AD537,298.11332264767725
AD538,592.6753604036181
AD539,510.95306212325494
AD540,330.80736004532275
AD541,492.5802115414349
AD542,490.69544297875535
AD543,471.22392073108904
AD544,397.9455851222009
AD545,632.6956530141781
AD546,273.23087879091133
AD547,484.68520126159467
AD548,446.29430586966066
AD549,555.1589525061693
AD550,411.7236382146508
AD551,545.8117612442019
AD552,413.22585749520005
AD553,280.24979287682964
AD554,514.156060157575
AD555,394.9372096890337
AD556,482.67466805472213
AD557,407.7436351851493
AD558,470.41365011147855
AD559,588.7885221250945
AD560,404.0126465710042
AD561,401.6032092089354
AD562,655.6125396309006
AD563,398.78245818406907
AD564,388.80886163155856
AD565,461.17868942421893
AD566,522.84645264914
AD567,672.8269473717274
AD568,497.46984808177825
AD569,320.68419734044306
AD570,555.5952543924093
AD571,625.1249771155425
AD572,562.9711602120597
AD573,500.08518664852124
AD574,589.9524089129127
AD575,554.9642431721267
AD576,214.83728494005993
AD577,460.0732191904081
AD578,586.5028863882217
AD579,544.1832887606819
AD580,372.96018772634363
AD581,297.0188490322571
AD582,415.9438580522683
AD583,652.8053454763617
AD584,551.1663424013294
AD585,331.6333012548168
AD586,384.99015907362684
AD587,529.468429829096
AD588,387.6349630858117
AD589,381.56823846588
AD590,530.5025301642752
AD591,524.4060362474115
AD592,443.6611624923316
AD593,594.8034267053491
AD594,414.8489593487392
AD595,615.7556929529504
AD596,605.8721294361402
AD597,612.2013439168986
AD598,656.060179723894
AD599,439.47219672695434
AD600,422.2018458379158
AD601,338.5593319067014
AD602,512.3811005048993
AD603,387.7868605992111
AD604,339.11518487047124
AD605,509.0269268648806
AD606,588.9836189077918
AD607,311.0441413671798
AD608,442.3838144467345
AD609,508.6915292810922
AD610,242.07226682293663
AD611,478.4703390688601
AD612,588.8077788278326
AD613,576.1843936479353
AD614,498.1383582798626
AD615,415.0554275982112
AD616,491.30887618340245
AD617,467.98515800538866
AD618,269.6844339965387
AD619,447.07567119824813
AD620,549.5116106873205
AD621,545.1203266707693
AD622,278.91616426127985
AD623,586.0759330676118
AD624,572.6141353887973
AD625,440.00142593527187
AD626,450.86247439388444
AD627,544.5423231431002
AD628,354.64826826731456
AD629,519.9588909761662
AD630,444.5674313214435
AD631,476.3944056475384
AD632,339.58814144889004
AD633,368.66330308697076
AD634,293.3959894263155
AD635,362.30131436147417
AD636,457.99717142014043
AD637,317.62790768052065
AD638,491.7292297913909
AD639,486.91230924232656
AD640,424.7691331023241
AD641,543.0516234294194
AD642,520.0411378408502
AD643,502.75077469977356
AD644,407.3751852515281
AD645,520.9108073140499
AD646,609.0686030390126
AD647,295.6762534889801
AD648,478.849306146441
AD649,394.18510661206983
AD650,425.11106829859875
AD651,625.2411508221344
AD652,532.4014284402961
AD653,436.7643368192753
AD654,499.8833195202709
AD655,417.7914504490571
AD656,532.2157596323113
AD657,573.0753829258379
AD658,379.027969172496
AD659,622.5725385745218
AD660,455.78056303971164
AD661,623.7384643829159
AD662,445.7203552370758
AD663,429.50970377723417
AD664,459.79155321529987
AD665,356.4574103035114
AD666,435.40667028915
AD667,436.8928633208125
AD668,382.26205296387184
AD669,400.52645735017074
AD670,645.0471983181966
AD671,514.6195377900227
AD672,524.2023424813028
AD673,595.8933813364731
AD674,499.8303550740224
AD675,408.7308135722939
AD676,545.529831151009
AD677,471.10636097528504
AD678,508.9779204109127
AD679,305.3583531585369
AD680,589.3479783262975
AD681,705.7858387282226
AD682,518.9755552757133
AD683,586.4852147674743
AD684,440.49475440999447
AD685,601.4099518601874
AD686,651.8119832705427
AD687,453.72767633394415
AD688,639.8147299363172
AD689,484.61717710052835
AD690,425.52521004386136
AD691,578.6925710995571
AD692,415.55989858268237
AD693,284.8383637378108
AD694,324.5077112625811
AD695,574.4758331770975
AD696,576.3868071652042
AD697,381.8667101844179
AD698,554.8052793557812
AD699,550.4549893413379
AD700,394.3237752921763
AD701,613.7186305026707
AD702,622.0679492258118
AD703,495.43329702537636
AD704,428.513906213872
AD705,430.0051730036362
AD706,368.5949759692569
AD707,575.5913193700368
AD708,536.6512460948145
AD709,477.2016679277889
AD710,330.47768696765434
AD711,477.57675371798547
AD712,459.5382581609776
AD713,363.34602116966164
AD714,302.37609528513684
AD715,425.36265055287794
AD716,535.9669915907731
AD717,325.4426195601475
AD718,483.4307061226595
AD719,618.4545020326502
AD720,244.92809935748352
AD721,415.50421790610756
AD722,538.5126343037665
AD723,458.47581866549035
AD724,505.075930666969
AD725,448.7396593233772
AD726,513.4860597290661
AD727,636.8363461155503
AD728,581.7412717962803
AD729,565.8814892567723
AD730,565.9211075820626
AD731,466.05513144597086
AD732,426.5782018878313
AD733,518.1217895768195
AD734,447.45392370074273
AD735,432.1328025119547
AD736,509.17515128073404
AD737,616.7387549010756
AD738,419.7966078131708
AD739,582.5641366213379
AD740,475.34289849453023
AD741,353.68662689261214
AD742,574.5901009453803
AD743,449.3771841297862
AD744,590.7416240481742
AD745,233.82992382595225
AD746,344.80083165341046
AD747,638.2495337361838
AD748,537.1965579746208
AD749,509.2498185811068
AD750,480.6388615852321
AD751,637.008901653644
AD752,325.95394075515657
AD753,228.63738707711525
AD754,577.5157434877115
AD755,454.7192019692734
AD756,451.48154260914123
AD757,550.3599549966767
AD758,550.8715523112751
AD759,503.42556820890917
AD760,316.6304536790504
AD761,603.3414588543924
AD762,523.971771533635
AD763,498.115055244447
AD764,420.24526047492674
AD765,288.5834741281177
AD766,461.6135608487082
AD767,414.4260465712792
AD768,343.83871808294424
AD769,264.59216600166405
AD770,377.85797185549285
AD771,272.87017714905267
AD772,442.1313238739981
AD773,378.2402148432336
AD774,461.89199547684956
AD775,390.29165189113473
AD776,592.7320229854967
AD777,528.1775944357523
AD778,487.4632327280153
AD779,500.0535602206368
AD780,551.2027867592719
AD781,486.69728842829323
AD782,485.76453248517765
AD783,492.1310605250325
AD784,467.73343040493774
AD785,248.11894130617858
AD786,402.9852162985086
AD787,414.8167386937683
AD788,447.68207731233883
AD789,546.8344643328085
AD790,398.7298119137439
AD791,595.532226792674
AD792,585.9943837430818
AD793,660.6702480270465
AD794,436.48099546559365
AD795,591.0154983659844
AD796,552.7138967516073
AD797,601.310099146439
AD798,367.1042657700423
AD799,368.8647405745187
AD800,719.6805333731868
AD801,610.9345495808119
AD802,401.2551704132222
AD803,537.724633998475
AD804,365.60618541874624
AD805,564.2052660788428
AD806,320.247540151645
AD807,616.673415524547
AD808,444.8889613466698
AD809,487.9856250274805
AD810,402.35388478935766
AD811,380.32964859301194
AD812,595.4182265738632
AD813,471.24552609178704
AD814,593.9593729428843
AD815,466.70419800448747
AD816,638.3814442398134
AD817,268.96955123354826
AD818,474.7134687970727
AD819,303.1888427750646
AD820,582.6751610210019
AD821,425.0947731707042
AD822,567.5061569833357
AD823,560.2152232786832
AD824,611.7653548708678
AD825,421.198414089033
AD826,422.4667512273297
AD827,493.43535837373594
AD828,418.24296661997886
AD829,478.9438122092139
AD830,451.9222190668683
AD831,345.0265803838039
AD832,420.40350543849337
AD833,470.59352493908386
AD834,382.9508984261666
AD835,520.6824392414421
AD836,358.88953491732815
AD837,551.1528530431995
AD838,531.8864603377714
AD839,668.4328439555163
AD840,465.1110161590641
AD841,459.42267342940687
AD842,404.3935250778858
AD843,538.0460052680381
AD844,604.0820989665067
AD845,488.50550882958794
AD846,503.53288197739954
AD847,453.0078243307492
AD848,421.89770077980484
AD849,580.7934572154176
AD850,314.3714361435
AD851,500.75298960279565
AD852,397.65569168576434
AD853,488.29910047326524
AD854,601.8352607548193
AD855,370.3285249984863
AD856,562.7473379877965
AD857,377.7981879648017
AD858,422.09523861524264
AD859,529.2788535820083
AD860,633.1565769965689
AD861,424.08920362747705
AD862,472.4565777159542
AD863,642.6997524357598
AD864,356.559666435023
AD865,492.86003097484604
AD866,599.6029691014172
AD867,365.2588594253255
AD868,332.51688293194763
AD869,579.2530688723452
AD870,647.1859869266196
AD871,505.7968028553407
AD872,452.04575467784736
AD873,446.55095000860445
AD874,490.0335874080912
AD875,438.42506872298185
AD876,292.0957844840992
AD877,636.5248045401379
AD878,444.2318089545669
AD879,469.2310848671909
AD880,547.3458319875311
AD881,381.0559627396573
AD882,496.4388526258128
AD883,590.636272677011
AD884,446.0552267366541
AD885,564.3373133606955
AD886,378.25017595916904
AD887,496.50023263538446
AD888,475.1273148000942
AD889,475.68694724980253
AD890,502.939817916783
AD891,465.37142713310294
AD892,540.3552085580147
AD893,521.9913107992953
AD894,487.04739078074135
AD895,605.9705923761537
AD896,506.203166060234
AD897,562.5682609483667
AD898,352.2131813305741
AD899,680.4592161561101
AD900,481.4432310716607
AD901,420.6819010344439
AD902,430.15892842216454
AD903,479.55689913538396
AD904,338.01122209184837
AD905,611.9655858760641
AD906,630.4649608887355
AD907,552.0294511503008
AD908,653.4580128468779
AD909,398.57417119834207
AD910,464.5008357473516
AD911,466.2434451105705
AD912,486.7702191135867
AD913,637.5416072598963
AD914,573.8464571477468
AD915,523.9126721637002
AD916,277.7810596989136
AD917,450.84667306993634
AD918,422.85877826857933
AD919,519.2823386013129
AD920,476.6676413958632
AD921,318.85335693096823
AD922,538.3058291272467
AD923,609.8450988971233
AD924,535.0443262781095
AD925,252.67217183745234
AD926,502.929991527854
AD927,503.4653753916732
AD928,292.3996199601751
AD929,435.5434161289244
AD930,664.0078946129164
AD931,467.79212417665525
AD932,575.9218856041823
AD933,615.9541763850342
AD934,354.08710493642093
AD935,723.4164717737699
AD936,705.6818321891602
AD937,407.4984909106661
AD938,366.75267193945535
AD939,462.6228443201674
AD940,555.2281521287711
AD941,645.8352365124236
AD942,369.0166388151911
AD943,515.7329116743246
AD944,344.4946929686851
AD945,462.25651795043774
AD946,415.1344949977623
AD947,711.2596049592247
AD948,444.1129479330154
AD949,452.4326199617667
AD950,253.83927165998549
AD951,300.7233152993946
AD952,430.84731384218514
AD953,528.0887683639281
AD954,271.2931632411836
AD955,327.4564279005921
AD956,474.95962053783757
AD957,669.3844803251193
AD958,432.50686244970683
AD959,371.06184696042584
AD960,669.8718655039221
AD961,595.2456778090192
AD962,479.1293276716616
AD963,555.6038523612234
AD964,479.2603512401137
AD965,568.1424157067098
AD966,603.6106134312456
AD967,641.4628301702434
AD968,463.12105479646925
AD969,504.3953811846602
AD970,460.40530529851014
AD971,378.47889808655003
AD972,358.64946977945584
AD973,619.7750789763043
AD974,413.904598757838
AD975,326.45778905800785
AD976,356.3037223900669
AD977,395.3402745487607
AD978,387.1854233220434
AD979,306.96112982317044
AD980,236.75469696738085
AD981,513.4308335919179
AD982,443.47863076500226
AD983,418.0203617081065
AD984,501.48161717240555
AD985,357.9331245351671
AD986,485.2603709004472
AD987,407.66740234723335
AD988,223.77315685027847
AD989,483.2017561237969
AD990,428.3866562091134
AD991,671.857742454912
AD992,320.3036649647089
AD993,462.68391417057444
AD994,463.1005375241773
AD995,297.1703191845553
AD996,601.8510895652362
AD997,246.19613554938076
AD998,568.3578632596985
AD999,671.3496599637513
AD1000,407.5306457019283
AD1001,372.76601077423567
AD1002,291.27251119629614
AD1003,494.5804928212004
AD1004,375.05580069349503
AD1005,413.2396372957053
AD1006,404.9481206605474
AD1007,495.8128945048001
AD1008,450.35369876209967
AD1009,410.22255088222806
AD1010,605.2131967245605
AD1011,609.6282296595118
AD1012,389.5736288382834
AD1013,352.8815162292369
AD1014,507.7040111118657
AD1015,483.1022614939107
AD1016,577.0143209456544
AD1017,552.0517461182267
AD1018,291.15731542747454
AD1019,497.77235870920947
AD1020,482.882339898532
AD1021,713.6863588622037
AD1022,461.21160099396553
AD1023,606.6146232944498
AD1024,566.7731389348655
AD1025,594.4306445504715
AD1026,544.7168596763153
AD1027,425.7316118988518
AD1028,273.770190540778
AD1029,581.6552423377042
AD1030,581.3196365037784
AD1031,461.43789094673514
AD1032,600.6480910579814
AD1033,681.8850204778649
AD1034,513.2067738456093
AD1035,324.3766944699618
AD1036,650.3038961699104
AD1037,399.88902873417084
AD1038,634.807435795818
AD1039,474.7289157571827
AD1040,459.45599049895463
AD1041,464.0023569412902
AD1042,647.7228501965574
AD1043,629.8101645369136
AD1044,446.29849989187267
AD1045,582.57422985825
AD1046,539.5932390008281
AD1047,593.4131237349493
AD1048,373.2217547366686
AD1049,612.3210408552229
AD1050,247.6937785227244
AD1051,428.40440447356116
AD1052,373.1328199446335
AD1053,367.0165872499648
AD1054,609.2078370882862
AD1055,447.0044671746993
AD1056,623.4385732998369
AD1057,642.8497308799574
AD1058,572.3810392500925
AD1059,488.7711369815038
AD1060,642.714487575757
AD1061,467.206358587158
AD1062,538.5453317703625
AD1063,476.7779866023414
AD1064,486.0698195030386
AD1065,528.1386470133559
AD1066,649.7586776075191
AD1067,593.3763880410461
AD1068,329.54934307432416
AD1069,454.7145050648532
AD1070,529.2217782177951
AD1071,527.0452568113726
AD1072,667.9571824570496
AD1073,621.860944569421
AD1074,426.25946829651014
AD1075,464.3616554867284
AD1076,507.894631942406
AD1077,592.6416143583656
AD1078,659.8937989782997
AD1079,627.3267348622128
AD1080,396.9751481282167
AD1081,471.71338162018355
AD1082,683.0935304453112
AD1083,439.40040793157647
AD1084,473.1293485630952
AD1085,487.39074618405596
AD1086,521.1793167506534
AD1087,287.1269337368361
AD1088,527.2904648176493
AD1089,349.1185786967434
AD1090,599.4018249350354
AD1091,650.5941297065528
AD1092,411.9832736004842
AD1093,652.4056108719758
AD1094,487.5334376735038
AD1095,395.7290606891519
AD1096,359.1834515540741
AD1097,381.92164846520706
AD1098,348.3948119805624
AD1099,477.21557135509903
AD1100,485.6907732542554
AD1101,482.81482304986605
AD1102,490.0684546562327
AD1103,476.53443833304794
AD1104,478.67513720462193
AD1105,478.8133757034989
AD1106,483.3935494233803
AD1107,481.3156138314264
AD1108,489.90125644308586
AD1109,486.8892261132275
AD1110,493.23480634645364
AD1111,488.26323546231663
AD1112,475.1039661222818
AD1113,481.44428945924193
AD1114,466.75373548640954
AD1115,482.42614735569856
AD1116,470.58179532386555
AD1117,476.45892256948486
AD1118,481.6091384379659
AD1119,479.8518200985859
AD1120,484.2426169538426
AD1121,473.18754931043725
AD1122,482.79201596341284
AD1123,472.22071759612965
AD1124,482.2234279909146
AD1125,486.07240647919014
AD1126,473.59378802640794
AD1127,488.8986497706597
AD1128,494.992921035089
AD1129,474.3288249734414
AD1130,477.8517710298301
AD1131,482.447777130978
AD1132,482.39578726457444
AD1133,476.5545789492125
AD1134,482.410650086369
AD1135,481.8077452464202
AD1136,488.5203997217496
AD1137,474.9209650299771
AD1138,487.01675791888056
AD1139,495.4647130835425
AD1140,489.3081904987878
AD1141,476.2787208636282
AD1142,485.41479823403085
AD1143,476.9424143704399
AD1144,483.72362446306784
AD1145,469.71631824960303
AD1146,478.88713240439836
AD1147,481.1383969271838
AD1148,475.47832044294853
AD1149,476.3668452219341
AD1150,478.45125172123613
AD1151,489.5780200839516
AD1152,481.9144537836673
AD1153,476.7140064364639
AD1154,482.5047273589757
AD1155,490.4257130244151
AD1156,488.05019029468303
AD1157,483.8618030256622
AD1158,486.7807267138152
AD1159,489.009212082296
AD1160,480.2619323662398
AD1161,479.85862629988804
AD1162,484.60219330807274
AD1163,481.8821994145951
AD1164,486.5763132966657
AD1165,473.4888178143729
AD1166,489.33156299507806
AD1167,472.49742410559304
AD1168,488.34661404377454
AD1169,480.07733145581227
AD1170,482.29733060468186
AD1171,489.8613345375469
AD1172,480.1789731642477
AD1173,497.0405402838636
AD1174,483.9887512606686
AD1175,488.38018856043016
AD1176,487.75461547971497
AD1177,483.27455721645725
AD1178,476.9308930440976
AD1179,473.6311196693136
AD1180,481.9814794261179
AD1181,483.4907529636198
AD1182,488.4320260531475
AD1183,477.58244929926894
AD1184,476.1275421653543
AD1185,474.86235471520024
AD1186,486.6870751098
AD1187,478.22645002302625
AD1188,482.20181684305254
AD1189,476.1327488952607
AD1190,487.0263283795348
AD1191,483.61636210522323
AD1192,483.87344029515475
AD1193,472.4259927442386
AD1194,494.59410395516613
AD1195,479.56607027821184
AD1196,492.87911438534684
AD1197,487.5860168468273
AD1198,475.3885781836628
AD1199,473.9775040647437
AD1200,485.105279419709
AD1201,489.27233150373155
AD1202,489.25512833799456
AD1203,488.4308578075156
AD1204,488.88925162056773
AD1205,479.0658087437949
AD1206,488.8890909806804
AD1207,485.5097960666879
AD1208,482.28682454482396
AD1209,487.95873032029147
AD1210,484.44625568741685
AD1211,480.087731858684
AD1212,471.1528480133377
AD1213,492.4319913884174
AD1214,492.29404070761655
AD1215,473.5113274122896
AD1216,488.3377546977648
AD1217,486.3915322262458
AD1218,490.62923171248997
AD1219,485.2123298510216
AD1220,486.26594404010973
AD1221,487.12644629588505
AD1222,489.7923436111808
AD1223,495.7135891310763
AD1224,475.8015277867825
AD1225,477.3962707376903
AD1226,495.8796285195659
AD1227,486.8588094935824
AD1228,481.84523255309296
AD1229,483.32886817465595
AD1230,481.0790933034116
AD1231,487.646769475055
AD1232,483.961921613811
AD1233,491.92879595269414
AD1234,476.4264338694498
AD1235,480.62594359370104
AD1236,488.72746525466806
AD1237,472.8075472485317
AD1238,471.5773148355267
AD1239,481.4918504178836
AD1240,484.50608394243017
AD1241,478.31583674926685
AD1242,491.15705505809535
AD1243,485.99925513236514
AD1244,477.66330626921524
AD1245,485.3718082679297
AD1246,481.1576766268535
AD1247,489.20043966321884
AD1248,485.3861799119618
AD1249,489.8784803344758
AD1250,479.0231202284207
AD1251,484.93901249886466
AD1252,485.39218063436545
AD1253,486.60951577479534
AD1254,479.83970966860477
AD1255,490.3672682673068
AD1256,478.85064612940073
AD1257,473.49225325998276
AD1258,486.8404514896128
AD1259,480.75401250455764
AD1260,481.5270429571509
AD1261,485.0470629778241
AD1262,475.5605983562233
AD1263,481.3740752315927
AD1264,475.3577933495039
AD1265,486.84490115249645
AD1266,476.05520157737647
AD1267,491.8306869565841
AD1268,485.5247045416156
AD1269,486.74366025959466
AD1270,475.13582658485353
AD1271,476.34578301563363
AD1272,478.9252970000055
AD1273,485.3310153986686
AD1274,492.38668944831505
AD1275,469.7451836999914
AD1276,483.59904028090966
AD1277,494.3235321508536
AD1278,485.3203607877673
AD1279,479.32124948316886
AD1280,491.6075662081681
AD1281,480.7538799738611
AD1282,477.40563521257667
AD1283,492.3621174833135
AD1284,478.4149003029413
AD1285,500.02956298739343
AD1286,482.548551874561
AD1287,475.906044685827
AD1288,477.44518451712975
AD1289,484.7582624543146
AD1290,482.56818371557307
AD1291,480.60956399843303
AD1292,484.7392510041125
AD1293,482.5992717144834
AD1294,478.9223460285813
AD1295,481.8826067884444
AD1296,480.8652982479407
AD1297,496.8788306885403
AD1298,481.834090584748
AD1299,495.51205480450847
AD1300,479.74896081951835
AD1301,474.87518256598355
AD1302,481.0861130927194
AD1303,476.1890601439469
AD1304,481.9206643417528
AD1305,495.18050313285687
AD1306,473.1615684353447
AD1307,475.05659737096533
AD1308,488.64345655628375
AD1309,484.43823977087555
AD1310,484.69567040567534
AD1311,493.25893355440314
AD1312,482.89528373388055
AD1313,492.09895761549564
AD1314,478.45917785882295
AD1315,493.8063502290097
AD1316,482.10341861769234
AD1317,477.6843531943804
AD1318,483.09189778056054
AD1319,471.5723104535038
AD1320,487.1944965709432
AD1321,484.457856662502
AD1322,490.84807844540944
AD1323,482.42851167602424
AD1324,479.23536652551616
AD1325,484.18055832668455
AD1326,479.2438219226516
AD1327,489.26649734915105
AD1328,485.70577745417705
AD1329,482.625001818311
AD1330,483.4434278755918
AD1331,483.5209123861546
AD1332,478.00557565774795
AD1333,478.1479194060994
AD1334,567.6231091020628
AD1335,476.65133194998964
AD1336,346.90343034794927
AD1337,337.5447535225388
AD1338,310.90830059591883
AD1339,445.6636229848208
AD1340,454.2378072881749
AD1341,598.9550805351626
AD1342,430.0392079184232
AD1343,465.27225359222206
AD1344,372.2750935937811
AD1345,629.6282011390463
AD1346,690.7007054439439
AD1347,563.8682466139659
AD1348,327.5173916593822
AD1349,453.809637381316
AD1350,546.9887916868946
AD1351,387.16356212182905
AD1352,441.4407187373677
AD1353,436.2003938463709
AD1354,328.0043866475809
AD1355,467.1075406947147
AD1356,343.0384372987878
AD1357,329.7506486007627
AD1358,328.75458323473055
AD1359,484.54998307517224
AD1360,378.6082670396962
AD1361,380.8746693126617
AD1362,502.14667027402
AD1363,428.20460291386377
AD1364,343.3704821023569
AD1365,514.3874421324987
AD1366,467.97051208118665
AD1367,498.68735028061684
AD1368,644.9534210116158
AD1369,473.573058288763
AD1370,596.0480832860412
AD1371,424.4586464956852
AD1372,306.50632829500637
AD1373,522.0727384003413
AD1374,331.1085460198483
AD1375,579.1221090519424
AD1376,446.0766680946872
AD1377,593.2625365945993
AD1378,602.2031657100249
AD1379,451.1649478028589
AD1380,256.9630868944459
AD1381,480.65637010124397
AD1382,336.7769006797773
AD1383,393.93788471462454
AD1384,590.2140205734385
AD1385,367.7744804459537
AD1386,637.4925200803134
AD1387,471.6388198831662
AD1388,422.84363404792026
AD1389,521.1005238365678
AD1390,478.7693154502133
AD1391,536.6850674335222
AD1392,469.6194519872007
AD1393,568.0994834340562
AD1394,448.571468367842
AD1395,653.3512850626876
AD1396,437.0558204432432
AD1397,371.5348425885642
AD1398,336.9969458287492
AD1399,535.955431194142
AD1400,629.1470674981692
AD1401,572.6121768700018
AD1402,416.58520530460527
AD1403,615.9075027645317
AD1404,404.61239680808217
AD1405,657.7751888528319
AD1406,485.5906051599378
AD1407,283.4843677740813
AD1408,519.0804640525438
AD1409,585.4973428482027
AD1410,449.58685264162943
AD1411,447.4311979840625
AD1412,553.4586148114076
AD1413,374.08727256599195
AD1414,375.45606737210414
AD1415,378.96645222804204
AD1416,606.9903150754321
AD1417,464.4457014893131
AD1418,656.6096411682706
AD1419,391.9871291721108
AD1420,407.64768257944377
AD1421,326.9806214825903
AD1422,482.0511778177206
AD1423,571.0992502938221
AD1424,365.3108453554264
AD1425,573.302138192652
AD1426,543.9366496057734
AD1427,426.3503405928806
AD1428,309.3049960700097
AD1429,720.8593138270073
AD1430,638.1248719749989
AD1431,595.0156102261813
AD1432,466.18718732598404
AD1433,644.4815448081716
AD1434,343.9287474472693
AD1435,614.3689165713419
AD1436,449.82594268561616
AD1437,502.8111736576054
AD1438,404.73370520433735
AD1439,385.31919990290714
AD1440,309.5878233659557
AD1441,471.8983914302421
AD1442,503.9930922506201
AD1443,501.50563735115827
AD1444,364.08229643115874
AD1445,655.1580720603522
AD1446,462.04519989569775
AD1447,679.9994240915894
AD1448,454.5182850612274
AD1449,321.87149262206003
AD1450,363.78264701315976
AD1451,411.9809000801148
AD1452,437.1139369371135
AD1453,344.7883083411959
AD1454,707.4619801243921
AD1455,546.9954583177536
AD1456,371.61327724911473
AD1457,404.695159576833
AD1458,462.6724545064693
AD1459,443.67131620092323
AD1460,478.71597479604753
AD1461,598.8909059911687
AD1462,459.70217837299793
AD1463,318.3166018511601
AD1464,549.1774883395431
AD1465,329.920339741448
AD1466,314.06452101895115
AD1467,436.722740799765
AD1468,283.88000484215917
AD1469,502.84481896730864
AD1470,486.7861781590482
AD1471,404.656809673671
AD1472,455.1839498769128
AD1473,275.87258356262555
AD1474,542.0222836966394
AD1475,476.952536071048
AD1476,611.582153531019
AD1477,595.326474828772
AD1478,457.689932309174
AD1479,419.81516979800796
AD1480,593.12834130354
AD1481,486.64964537765974
AD1482,329.1706275711297
AD1483,394.6514236992204
AD1484,489.9785994071031
AD1485,389.7400124517571
AD1486,330.1432442951394
AD1487,490.5477562729266
AD1488,542.6280627238275
AD1489,301.61793293494793
AD1490,463.45396002999877
AD1491,472.33327420628524
AD1492,574.6474012338026
AD1493,655.2194645481326
AD1494,501.94540679590887
AD1495,322.9116744311495
AD1496,676.2052275324141
AD1497,465.14446892069617
AD1498,322.77731902253765
AD1499,492.17129329051653
AD1500,498.95763855312237
AD1501,309.491576578879
AD1502,682.6226973588855
AD1503,374.653440733538
AD1504,543.8665599190758
AD1505,597.6355510673327
AD1506,511.95393239679817
AD1507,527.8660981516674
AD1508,510.53643374917647
AD1509,347.14043734823855
AD1510,576.5205796100928
AD1511,489.7820264438892
AD1512,487.39565666089476
AD1513,454.257677813904
AD1514,636.7371681274408
AD1515,532.6473233958442
AD1516,528.7223479617169
AD1517,670.1112763000687
AD1518,297.7181212914646
AD1519,472.4639210496517
AD1520,443.97377713433383
AD1521,361.07046776132813
AD1522,455.5967429658205
AD1523,512.4295481414234
AD1524,479.697184399945
AD1525,461.92057059778875
AD1526,376.28753693262786
AD1527,493.7424406410875
AD1528,558.5825674373017
AD1529,666.1804908339226
AD1530,393.97939316280684
AD1531,440.84751510899383
AD1532,636.0965671521489
AD1533,458.3010395121141
AD1534,486.3338658512142
AD1535,486.5974033836696
AD1536,431.00393663981106
AD1537,643.2066747914814
AD1538,264.99752951625715
AD1539,473.8420674878235
AD1540,638.2355239635303
AD1541,550.6980604078332
AD1542,447.14942188285687
AD1543,436.772165212521
AD1544,348.64879910339437
AD1545,517.7441002083195
AD1546,562.2505058237358
AD1547,464.21054178360714
AD1548,301.83230902876096
AD1549,554.9646013596442
AD1550,493.2200484305118
AD1551,427.79054103376905
AD1552,298.63455347302005
AD1553,487.1587263569754
AD1554,397.43241010327466
AD1555,531.0566120527199
AD1556,298.3190887002819
AD1557,486.400716076715
AD1558,567.8257681649766
AD1559,367.0527920609429
AD1560,501.4004287566442
AD1561,549.6242223809277
AD1562,625.4292533505726
AD1563,491.35891415678026
AD1564,514.5685158619018
AD1565,570.179042489931
AD1566,356.18334621656027
AD1567,406.2975106152496
AD1568,654.3448543019257
AD1569,188.7502970376106
AD1570,628.036357859535
AD1571,537.8128968696806
AD1572,578.4441777884558
AD1573,584.1961197920228
AD1574,465.14779875390224
AD1575,523.5113279486858
AD1576,240.06825619963703
AD1577,313.99776121130037
AD1578,570.9965457618638
AD1579,310.02877421389275
AD1580,382.5225160260289
AD1581,498.73616532557236
AD1582,370.8971984380171
AD1583,695.0868771335533
AD1584,410.1346638681615
AD1585,356.09111384719495
AD1586,373.3913744976291
AD1587,556.5266833385058
AD1588,332.6799551647584
AD1589,404.0090734749541
AD1590,346.04155629473314
AD1591,380.3258764919652
AD1592,588.664064359176
AD1593,463.23697002016155
AD1594,408.551003839566
AD1595,333.55828295275074
AD1596,413.8557008260934
AD1597,362.9178096071534
AD1598,460.7675600475181
AD1599,475.11857433807256
AD1600,296.97306855372676
AD1601,320.74726704117586
AD1602,315.2156492634368
AD1603,412.08243403042803
AD1604,349.5299580127535
AD1605,396.62498669879864
AD1606,625.524368377567
AD1607,482.9449995586167
AD1608,391.0226112310918
AD1609,650.9610242035553
AD1610,368.0908191024292
AD1611,316.71228560408093
AD1612,478.85113052846623
AD1613,553.8687455091251
AD1614,623.061973378213
AD1615,583.344708774657
AD1616,387.1852867614398
AD1617,423.44079065727607
AD1618,483.02103097522627
AD1619,532.3823067619935
AD1620,394.263642968492
AD1621,338.75529727493256
AD1622,422.2909923936932
AD1623,433.6344583563485
AD1624,585.4426745824926
AD1625,610.2405835855591
AD1626,329.05157729790267
AD1627,520.8058153621325
AD1628,441.69136629734527
AD1629,455.2163111514015
AD1630,427.70273769117205
AD1631,470.92171038816
AD1632,360.08301446195594
AD1633,646.4835097136692
AD1634,457.9546645129145
AD1635,616.1366255309003
AD1636,436.49524273739735
AD1637,599.9642886395409
AD1638,347.3874954913311
AD1639,388.24539178922424
AD1640,470.1030994496556
AD1641,416.6950166193459
AD1642,398.55829779374335
AD1643,548.0513396157593
AD1644,439.2603659493047
AD1645,488.0531352136491
AD1646,456.69142378770783
AD1647,400.5885000499325
